index,Bacteria;Bacillota;Clostridia;Lachnospirales,Bacteria;Actinomycetota;Actinobacteria;Micrococcales,Bacteria;Bacillota;Bacilli;Acholeplasmatales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Patescibacteria;Parcubacteria;,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Bacillota;Clostridia;Oscillospirales,Bacteria;Bacillota;Clostridia;Clostridia vadinBB60 group,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bacillota;Bacilli;Lactobacillales,Bacteria;Bacillota;Bacilli;Erysipelotrichales,Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales,Bacteria;Bacillota;Negativicutes;Acidaminococcales,Eukaryota;;;,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacillota;Bacilli;Bacillales,Bacteria;Actinomycetota;Actinobacteria;Actinomycetales,Bacteria;Bacillota;Clostridia;Christensenellales,Bacteria;Bacillota;Clostridia;Clostridiales,Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Bacillota;Bacilli;Mycoplasmatales,Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales,Bacteria;Cyanobacteriota;Vampirivibrionia;Gastranaerophilales,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales,Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales,Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales,Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales,Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales,Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales,Bacteria;Bacillota;Negativicutes;,Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales (SR1),Bacteria;Bacillota;Bacilli;Paenibacillales,Bacteria;Bacillota;Clostridia;,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales,Bacteria;Bacillota;Clostridia;Clostridia UCG-014,Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales,Bacteria;Bacillota;Bacilli;Staphylococcales,Bacteria;Planctomycetota;Planctomycetes;Gemmatales,Bacteria;Actinomycetota;Actinobacteria;Frankiales,Bacteria;Bacteroidota;Bacteroidia;,Bacteria;Bacillota;Clostridia;Monoglobales,Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales,Bacteria;Actinomycetota;Thermoleophilia;Gaiellales,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales,Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Bradymonadales,Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Bacteria;Abditibacteriota;Abditibacteriia;Abditibacteriales,Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales,Bacteria;Pseudomonadota;Alphaproteobacteria;Incertae Sedis,Bacteria;;;,Bacteria;Patescibacteria;ABY1;Candidatus Falkowbacteria,Bacteria;Bacillota;Bacilli;RF39,Bacteria;Verrucomicrobiota;Kiritimatiellia;WCHB1-41,Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales,Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales,Bacteria;Planctomycetota;Planctomycetes;Isosphaerales,Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales,Bacteria;Pseudomonadota;Alphaproteobacteria;Reyranellales,Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Chloroflexota;Gitt-GS-136;,Bacteria;Myxococcota;Polyangiia;Haliangiales,Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales,;;;,Bacteria;Myxococcota;Polyangiia;Polyangiales,Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales,Bacteria;Pseudomonadota;Alphaproteobacteria;Parvibaculales,Bacteria;Bacillota;Bacilli;Aneurinibacillales,Bacteria;Candidatus Eremiobacterota;Eremiobacteria;,Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales,Bacteria;Pseudomonadota;Alphaproteobacteria;Defluviicoccales,Bacteria;Bacillota;Clostridia;Peptococcales,Bacteria;Armatimonadota;;,Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales,Bacteria;Pseudomonadota;Gammaproteobacteria;Cardiobacteriales,Bacteria;Bacillota;Bacilli;Izemoplasmatales,Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales,Bacteria;Planctomycetota;Planctomycetes;Pirellulales,Bacteria;Bacillota;Clostridia;Eubacteriales,Bacteria;Chlamydiota;Chlamydiia;Chlamydiales,Bacteria;Pseudomonadota;Alphaproteobacteria;,Bacteria;Pseudomonadota;Gammaproteobacteria;R7C24,Bacteria;Myxococcota;Myxococcia;Myxococcales,Bacteria;Deinococcota;Deinococci;Deinococcales,Bacteria;Cyanobacteriota;Sericytochromatia;,Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales,Bacteria;Pseudomonadota;Gammaproteobacteria;Nitrosococcales,Bacteria;Bacillota;;,Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales,Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexota;Dehalococcoidia;,Bacteria;Actinomycetota;Acidimicrobiia;Actinomarinales,Bacteria;Bacillota;Bacilli;Thermicanales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Bacillota;Bacilli;Brevibacillales,Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales,Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales,Bacteria;Patescibacteria;Gracilibacteria;Candidatus Peregrinibacteria,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales,Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales,Bacteria;Pseudomonadota;;,Bacteria;Actinomycetota;Actinobacteria;,Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22,Bacteria;Myxococcota;Polyangiia;Nannocystales,Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales,Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales,Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales,Bacteria;Actinomycetota;Actinobacteria;PeM15,Bacteria;Planctomycetota;OM190;,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales,Bacteria;Chloroflexota;Anaerolineae;RBG-13-54-9,Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales,Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales,condition,comparison1_2,comparison1_3,comparison1_4
sample1,3869.0,18068.0,119.0,7461.0,0.0,1605.0,536.0,459.0,4977.0,56.0,0.0,4631.0,1209.0,986.0,56.0,0.0,485.0,681.0,126.0,234.0,100.0,0.0,683.0,108.0,54.0,50.0,1841.0,6606.0,0.0,3373.0,801.0,199.0,182.0,35.0,11914.0,491.0,0.0,0.0,0.0,29.0,0.0,83.0,552.0,1121.0,197.0,442.0,613.0,72.0,314.0,1812.0,0.0,0.0,0.0,188.0,89.0,0.0,0.0,4993.0,52.0,29.0,26.0,179.0,0.0,30.0,0.0,75.0,0.0,0.0,0.0,56.0,311.0,0.0,0.0,0.0,49.0,0.0,5.0,0.0,16.0,26.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,63.0,0.0,16.0,15.0,0.0,0.0,22.0,8.0,0.0,33.0,0.0,0.0,112.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,59.0,11.0,0.0,0.0,0.0,26.0,0.0,0.0,50.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,samp1,true,true,true
sample2,8869.0,10726.0,85.0,20565.0,0.0,2199.0,548.0,121.0,9323.0,266.0,9.0,4147.0,716.0,605.0,989.0,0.0,43.0,208.0,5.0,341.0,77.0,6.0,124.0,0.0,215.0,350.0,2144.0,15087.0,0.0,3232.0,577.0,172.0,85.0,52.0,7211.0,593.0,0.0,0.0,0.0,25.0,15.0,45.0,1100.0,2245.0,999.0,51.0,362.0,0.0,801.0,775.0,0.0,26.0,106.0,24.0,0.0,4.0,0.0,923.0,3.0,0.0,0.0,88.0,0.0,202.0,0.0,172.0,48.0,12.0,4.0,0.0,151.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,13.0,9.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,samp2,true,false,false
sample3,46.0,1136.0,0.0,152.0,14.0,146.0,2979.0,107.0,201.0,0.0,9.0,24700.0,14.0,6672.0,0.0,54.0,30.0,422.0,151.0,0.0,14.0,9.0,3595.0,0.0,0.0,0.0,11661.0,1204.0,36.0,304.0,553.0,79.0,125.0,19.0,1523.0,0.0,152.0,0.0,0.0,83.0,0.0,0.0,5.0,427.0,70.0,39.0,0.0,0.0,34.0,2963.0,120.0,170.0,0.0,0.0,0.0,0.0,0.0,3418.0,0.0,42.0,5.0,0.0,12.0,564.0,3.0,0.0,0.0,86.0,0.0,48.0,21.0,52.0,0.0,0.0,0.0,0.0,29.0,0.0,16.0,94.0,0.0,106.0,22.0,0.0,11.0,0.0,7.0,0.0,0.0,45.0,0.0,45.0,0.0,95.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,0.0,0.0,24.0,0.0,16.0,0.0,0.0,8.0,0.0,24.0,46.0,0.0,0.0,6.0,0.0,0.0,10.0,64.0,0.0,20.0,0.0,28.0,0.0,0.0,samp3,false,true,false
sample4,3739.0,5516.0,273.0,11505.0,0.0,3100.0,2859.0,446.0,4416.0,586.0,29.0,5083.0,402.0,1202.0,231.0,10.0,276.0,455.0,1822.0,183.0,72.0,8.0,2593.0,393.0,154.0,369.0,3856.0,15048.0,0.0,11111.0,1017.0,32.0,300.0,70.0,7034.0,1759.0,0.0,12.0,17.0,19.0,55.0,239.0,320.0,2790.0,364.0,68.0,13670.0,0.0,582.0,881.0,0.0,0.0,105.0,99.0,19.0,3.0,42.0,2165.0,393.0,0.0,3.0,66.0,0.0,65.0,0.0,123.0,3.0,0.0,0.0,0.0,659.0,0.0,3.0,0.0,0.0,14.0,3.0,2.0,19.0,0.0,10.0,0.0,0.0,16.0,0.0,76.0,0.0,0.0,16.0,36.0,5.0,4.0,7.0,0.0,84.0,0.0,0.0,154.0,33.0,69.0,294.0,13.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,6.0,0.0,0.0,34.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,0.0,0.0,samp4,false,false,true
