# Constructed from biom file
#OTU ID	sample1	sample2	sample3	sample4
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales	0.01335732329250274	0.022869658228492844	0.006563575996064929	0.025429985507642666
Bacteria;Bacillota;Clostridia;Clostridia UCG-014	0.0023473618988608743	0.010176743238425101	0.0010759960649286769	0.003317747213183488
Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales	0.005266669844144702	0.0005195334385982784	0.0005994835218888343	0.0006197989299353768
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales	0.0073042276345264764	0.0036876687210309175	0.0	0.12459781429730296
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales	0.0008579190696344311	0.0	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales	0.0037414803870168246	0.008159731065043549	0.0005226266601082145	0.005304749665035137
Bacteria;Bacillota;Bacilli;Staphylococcales	0.021590963252466518	0.007894870880660113	0.045545376291195275	0.008030042018721574
Bacteria;Planctomycetota;Planctomycetes;Gemmatales	0.0	0.0	0.0018445646827348746	0.0
Bacteria;Actinomycetota;Actinobacteria;Frankiales	0.0	0.00026486018438343605	0.002613133300541072	0.0
Bacteria;Bacteroidota;Bacteroidia;	0.0	0.0010798145978709317	0.0	0.0009570424653413907
Bacteria;Bacillota;Clostridia;Monoglobales	0.00224012201515657	0.0002444863240462487	0.0	0.0009023543244647399
Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales	0.0010604832944092273	0.0	0.0	0.00017317911277606117
Bacteria;Actinomycetota;Thermoleophilia;Gaiellales	0.0	4.074772067437478e-05	0.0	2.7344070438325448e-05
Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales	0.0	0.0	0.0	0.00038281698613655627
Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales	0.05949430437062104	0.00940253654561198	0.05253935071323168	0.019733304166324867
Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Bradymonadales	0.0006196082169582003	3.0560790505781086e-05	0.0	0.003582073227420634
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales	0.00034555073638053475	0.0	0.0006455976389572061	0.0
Bacteria;Abditibacteriota;Abditibacteriia;Abditibacteriales	0.00030980410847910016	0.0	7.685686178061978e-05	2.7344070438325448e-05
Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales	0.002132882131452266	0.0008964498548362451	0.0	0.0006015695496431599
Bacteria;Pseudomonadota;Alphaproteobacteria;Incertae Sedis	0.0	0.0	0.00018445646827348745	0.0
Bacteria;;;	0.0003574662790143463	0.0020577598940559262	0.00866945400885391	0.0005924548594970514
Bacteria;Patescibacteria;ABY1;Candidatus Falkowbacteria	0.0	0.0	4.611411706837186e-05	0.0
Bacteria;Bacillota;Bacilli;RF39	0.0008936656975358657	0.0017521519889981154	0.0	0.0011211068879713433
Bacteria;Verrucomicrobiota;Kiritimatiellia;WCHB1-41	0.0	0.0004889726480924974	0.0	2.7344070438325448e-05
Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales	0.0	0.00012224316202312434	0.00132193802262666	0.0
Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales	0.0	4.074772067437478e-05	0.0	0.0
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales	0.0006672703874934465	0.0	0.0007378258730939498	0.0
Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales	0.00370573375911539	0.001538226455457648	0.00032279881947860304	0.006006580806285491
Bacteria;Pseudomonadota;Alphaproteobacteria;Reyranellales	0.0	0.0	0.0007993113625184456	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	0.0	0.0	0.0	2.7344070438325448e-05
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales	0.0	0.0003056079050578108	0.0	0.0
Bacteria;Chloroflexota;Gitt-GS-136;	0.0005838615890567657	0.0	0.0	0.0
Bacteria;Myxococcota;Polyangiia;Haliangiales	0.0	0.0	0.0	0.00012760566204551876
Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales	5.957771316905772e-05	0.0	0.00044576979832759467	2.7344070438325448e-05
;;;	0.0	0.0	0.0	1.8229380292216965e-05
Bacteria;Myxococcota;Polyangiia;Polyangiales	0.0001906486821409847	0.0	0.00024594195769798326	0.00017317911277606117
Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales	0.00030980410847910016	4.074772067437478e-05	0.0014449090014756517	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Parvibaculales	0.0	0.0	0.0	9.114690146108483e-05
Bacteria;Bacillota;Bacilli;Aneurinibacillales	0.0	0.0	0.0016293654697491391	0.0
Bacteria;Candidatus Eremiobacterota;Eremiobacteria;	0.0	0.0	0.00033817019183472703	0.0
Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales	0.00040512844954959247	0.0	0.0	0.00014583504233773572
Bacteria;Pseudomonadota;Alphaproteobacteria;Defluviicoccales	0.0	0.0	0.00016908509591736351	0.0
Bacteria;Bacillota;Clostridia;Peptococcales	0.0	0.0008149544134874955	0.0	0.0006927164511042447
Bacteria;Armatimonadota;;	0.0	0.0	0.00010759960649286768	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales	0.0	0.00013243009219171802	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Cardiobacteriales	0.0007506791859301273	9.168237151734325e-05	0.0	0.00014583504233773572
Bacteria;Bacillota;Bacilli;Izemoplasmatales	0.0	2.037386033718739e-05	0.000691711756025578	0.0003281288452599054
Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales	0.0001906486821409847	0.0	0.0	4.5573450730542413e-05
Bacteria;Planctomycetota;Planctomycetes;Pirellulales	0.00017873313950717316	0.0	0.000691711756025578	3.645876058443393e-05
Bacteria;Bacillota;Clostridia;Eubacteriales	0.0	0.0003157948352264045	0.0	6.380283102275938e-05
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales	0.0	0.0	0.0014602803738317756	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;	0.00026214193794385396	0.0	0.0	0.0007656339722731125
Bacteria;Pseudomonadota;Gammaproteobacteria;R7C24	9.532434107049235e-05	0.0	0.0	0.0
Bacteria;Myxococcota;Myxococcia;Myxococcales	0.0	0.00013243009219171802	0.0	0.0
Bacteria;Deinococcota;Deinococci;Deinococcales	0.00039321290691578096	0.00012224316202312434	0.00043039842597147074	0.0014036622825007064
Bacteria;Cyanobacteriota;Sericytochromatia;	0.0	0.0	0.0	0.00030078477482157996
Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales	0.0	0.0	0.0	0.0006289136200814853
Bacteria;Pseudomonadota;Gammaproteobacteria;Nitrosococcales	0.001334540774986893	0.0	0.0	0.002679718902955894
Bacteria;Bacillota;;	0.0	0.00012224316202312434	0.0	0.00011849097189941027
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales	0.00023831085267623088	0.0	0.0	4.5573450730542413e-05
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales	0.0	0.0	0.0003842843089030989	8.203221131497634e-05
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales	0.0	6.112158101156217e-05	0.0	1.8229380292216965e-05
Bacteria;Chloroflexota;Dehalococcoidia;	0.0	0.0	0.0002766847024102312	0.0
Bacteria;Actinomycetota;Acidimicrobiia;Actinomarinales	0.0	0.00025467325421484234	0.0	0.0
Bacteria;Bacillota;Bacilli;Thermicanales	0.0002740574805776655	0.0	0.0	0.0
Bacteria;Dependentiae;Babeliae;Babeliales	0.0	0.0	0.0003689129365469749	0.0
Bacteria;Bacillota;Bacilli;Brevibacillales	0.0	0.0	0.0	3.645876058443393e-05
Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales	0.0007030170153948811	0.0	0.00024594195769798326	0.00018229380292216965
Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales	0.00013107096897192698	0.0	0.0	0.0
Bacteria;Patescibacteria;Gracilibacteria;Candidatus Peregrinibacteria	0.0	0.0	0.0	5.4688140876650896e-05
Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales	0.0	0.0	0.00012297097884899163	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales	0.0	0.00021392553354046757	0.0	0.0
Bacteria;Pseudomonadota;;	0.00030980410847910016	0.0	0.0003689129365469749	0.0003098994649676884
Bacteria;Actinomycetota;Actinobacteria;	0.0	0.0	0.0007070831283817019	3.645876058443393e-05
Bacteria;Patescibacteria;Gracilibacteria;JGI 0000069-P22	0.0	0.0	0.0	4.5573450730542413e-05
Bacteria;Myxococcota;Polyangiia;Nannocystales	0.0005957771316905772	0.0001731778128660928	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales	0.0	0.00019355167320328018	9.222823413674372e-05	0.0
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales	0.00013107096897192698	0.0	0.0	4.5573450730542413e-05
Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales	0.00010723988370430389	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinobacteria;PeM15	0.0	0.0	0.00015371372356123955	0.0
Bacteria;Planctomycetota;OM190;	0.0	0.0	0.000983767830791933	0.0
Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales	0.0	0.0	0.0	0.00018229380292216965
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales	0.0	0.0	0.0003074274471224791	0.0
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales	0.0	0.0	0.0	0.0002734407043832545
Bacteria;Chloroflexota;Anaerolineae;RBG-13-54-9	0.0	0.0	0.00043039842597147074	0.0
Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales	7.149325580286926e-05	0.0	0.0	0.0
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales	0.0006196082169582003	0.0	0.0	0.0
