# Constructed from biom file
#OTU ID	sample1	sample2	sample3	sample4
Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax	0.0	0.0	0.0	3.645876058443393e-05
Bacteria;Cyanobacteriota;Vampirivibrionia;Gastranaerophilales;Gastranaerophilaceae;Zag_111	0.0	0.000631589670452809	0.0	0.0009388130850491738
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;;	0.0005957771316905772	0.003565425559007793	0.0	0.00336332066391403
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Pusillimonas	0.00021447976740860777	8.149544134874956e-05	0.0	0.0005833401693509429
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	0.0	0.0	0.0004765125430398426	0.0
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Gulosibacter	0.0	0.0006112158101156216	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Saccharospirillaceae;Oceanobacter	0.0007983413564653734	0.0	0.0	0.0012395978598707536
Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;;	0.0	0.0	0.0005533694048204624	0.0
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium	0.05871979409942329	0.013996842051647735	0.0	0.011967588161840438
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium	0.0005957771316905772	0.005236082106657159	0.0006455976389572061	0.01207696444359374
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	0.0	0.0	0.0	0.0001549497324838442
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria	0.0014298651160573853	0.0006214027402842154	0.003289473684210526	0.00010026159160719331
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-001	0.0	0.00016299088269749912	0.0	0.0005377667186204005
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.040477098327057814	0.06985178016604696	0.0	0.05284697346713699
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Alteraurantiacibacter	0.0	0.0	0.0	0.00012760566204551876
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Shuttleworthia	0.0	0.0004074772067437478	0.0	0.00011849097189941027
Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	0.0013107096897192697	0.0016502826873121784	0.0006763403836694541	0.0002734407043832545
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomataceae;Dyadobacter	0.0	0.0002444863240462487	0.00026131333005410725	0.001266941930309079
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Aquitalea	0.00039321290691578096	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;	0.0	0.00043803799724952884	0.0	0.0003281288452599054
Bacteria;Bacillota;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;	0.001096229922310662	0.008709825294147608	0.0011528529267092965	0.001531267944546225
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia	0.0	0.0001731778128660928	0.0	5.4688140876650896e-05
Bacteria;Bacillota;Clostridia;Oscillospirales;UCG-010;	0.0022877841856918163	0.002628227983497173	0.0	0.002588572001494809
Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium	0.12076402459367999	0.0633219579279784	0.018891416625676342	0.05471548494708922
Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Luteimonas	0.000988990038606358	0.0	0.0	0.004110725255894926
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	0.003348267480101044	0.0045128100646870065	0.0	0.0015586120149845505
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceibacterium	0.004313426433439779	0.0	0.0	0.00396489021355719
Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium	0.0	0.0	0.002336448598130841	0.0
Bacteria;Bacillota;Negativicutes;;;	0.0	0.0	0.0	0.00010937628175330179
Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales (SR1);;	0.0	0.0	0.0	0.0001549497324838442
Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Nocardiaceae;Rhodococcus	0.00030980410847910016	0.0009881322263535883	0.00024594195769798326	0.0008567808737341974
Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;	4.7662170535246174e-05	0.0	0.0	0.00010026159160719331
Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Mogibacterium	0.0006911014727610695	0.0005195334385982784	0.0	0.0005013079580359665
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola	0.000679185930127258	6.112158101156217e-05	0.0006148548942449582	0.0018593967898061306
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavipsychrobacter	4.7662170535246174e-05	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus	0.0002978885658452886	0.00025467325421484234	0.0012758239055582882	7.291752116886786e-05
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;	0.0005719460464229541	0.00014261702236031173	0.00018445646827348745	0.000510422648182075
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;;	0.0	0.0	0.000691711756025578	0.0009388130850491738
Bacteria;Bacillota;Clostridia;;;	0.0	0.0001528039525289054	0.0	0.0005013079580359665
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Alkalihalophilus	0.0	0.0	0.0	4.5573450730542413e-05
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta	0.0	0.0	0.0	0.0018229380292216965
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium	0.0	0.0	0.0	5.4688140876650896e-05
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.0021209665888184547	0.0	0.0	0.0005377667186204005
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Paracandidimonas	0.0	0.0009473845056792136	0.0	0.00010937628175330179
Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus	0.0015251894571278776	0.00014261702236031173	0.0033202164289227744	0.0
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;	0.009842238215528334	0.0056537462435695	0.0014910231185440235	0.006143301158477117
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter	0.0	0.0	0.0	0.0003190141551137969
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Catenibacillus	0.0006315237595920118	0.0029134620282177965	0.0	0.0006653723806659193
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium	0.0	0.0	0.00023057058534185933	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	0.00021447976740860777	0.0	0.00032279881947860304	0.00010026159160719331
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;;	0.0	0.0002954209748892171	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomataceae;Sandaracinomonas	9.532434107049235e-05	0.0	0.0009069109690113133	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylobacterium	0.0007745102711977503	0.0004176641369123415	0.0066250614854894245	0.00040104636642877324
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella	0.00014298651160573852	0.0028421535170376406	0.0	0.0005195373383281835
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Neisseriaceae;	0.00023831085267623088	0.00019355167320328018	0.0012758239055582882	0.00013672035219162724
Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Desemzia	0.0	0.0	0.0007224545007378259	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Xylanibacter	0.00013107096897192698	0.0008251413436560892	0.0	0.0008476661835880889
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-003	0.0012392164339164007	0.0008557021341618703	0.0	0.005341208425619571
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0.008066822363090415	0.0024244893801252995	0.0015217658632562716	0.011530083034827231
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio	0.0	0.0	0.0	0.0005559960989126175
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Pseudomethylobacillus	0.0	0.0	0.0011067388096409247	0.0002096378733604951
Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalicoccus	0.009592011820218294	9.168237151734325e-05	0.0	0.0
Bacteria;Bacillota;Clostridia;Clostridia UCG-014;;	0.0023473618988608743	0.010176743238425101	0.0010759960649286769	0.003317747213183488
Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister	0.0	8.149544134874956e-05	0.0	3.645876058443393e-05
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum	0.0	0.0	0.0	5.4688140876650896e-05
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;	0.00011915542633811544	0.0011307492487139	0.0003689129365469749	0.007583422201562258
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Rheinheimera	0.0	0.0	0.0	0.00043750512701320717
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas	0.0007149325580286926	0.0020170121733815516	0.0	0.0013489741416240555
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium	0.0	0.0	0.0	0.00010026159160719331
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;	0.0	0.0	0.0	6.380283102275938e-05
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter	0.0008579190696344311	0.0	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Pelagivirga	0.0003217196511129117	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Yaniella	0.003932129069157809	0.003066265980746702	0.0	0.001604185465715093
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-004	0.00017873313950717316	0.00028523404472062346	0.0	0.0003281288452599054
Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus	0.0006911014727610695	0.000601028879947028	0.0	0.00045573450730542413
Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Dielma	0.0	6.112158101156217e-05	0.0	0.0001640644226299527
Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemania	5.957771316905772e-05	0.0	0.0	0.00013672035219162724
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Aureimonas	0.0	0.00011205623185453064	0.0	0.00010937628175330179
Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Jeotgalicoccus	0.0008936656975358657	0.005093465084296847	0.0	0.00010026159160719331
Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus	0.0026809970926075974	0.0012835532012428054	0.0	0.00019140849306827814
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata	0.0	0.0	0.001045253320216429	0.0
Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	0.0	0.0	0.0	0.00017317911277606117
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella	0.0	6.112158101156217e-05	0.00021519921298573537	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Brucella	0.0	0.0	0.0	8.203221131497634e-05
Bacteria;Bacteroidota;Bacteroidia;;;	0.0	0.0010798145978709317	0.0	0.0009570424653413907
Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae UCG-009	0.0	0.0001528039525289054	0.0	0.0
Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Breznakia	0.0	0.0007436459023073397	0.0	0.00012760566204551876
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	0.00224012201515657	0.00042785106708093513	0.19875184456468273	0.000811207423003655
Bacteria;Bacillota;Clostridia;Monoglobales;Monoglobaceae;Monoglobus	0.00224012201515657	0.0002444863240462487	0.0	0.0009023543244647399
Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;;	0.0004408750774510271	0.0	0.0	0.00017317911277606117
Bacteria;Bacillota;Clostridia;Oscillospirales;;	0.0	0.0001731778128660928	0.0	4.5573450730542413e-05
Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;;	0.0	4.074772067437478e-05	0.0	2.7344070438325448e-05
Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Pygmaiobacter	0.0	0.0008862629246676514	0.0	0.0004192757467209902
Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus	0.0007864258138315619	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Proteiniclasticum	0.0	0.0	0.0	0.00010026159160719331
Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Elusimicrobium	0.0	0.0	0.0	0.00038281698613655627
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;	0.010140126781373623	0.08236133041308003	0.0010759960649286769	0.00948839244209893
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hylemonella	0.0	0.00014261702236031173	0.00033817019183472703	0.0005559960989126175
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Idiomarinaceae;Pseudidiomarina	0.0007506791859301273	6.112158101156217e-05	0.0	0.0004283904368670987
Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Microlunatus	0.0	9.168237151734325e-05	0.0	0.0006471430003737022
Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	0.019255516896239454	0.0027199103550145163	0.03907402852926709	0.006708411947535843
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas	0.0018230780229731662	0.0009168237151734325	0.0011374815543531726	0.001358088831770164
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Albibacterium	0.00025022639531004244	0.002404115519788112	0.0	0.001039074676656367
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella	0.00030980410847910016	0.000366729486069373	0.0	0.0022330990857965783
Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;Micavibrionaceae;	0.0006196082169582003	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Taibaiella	0.0	0.0	0.0	0.0003645876058443393
Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Bradymonadales;Incertae Sedis;SKP-2	0.0003217196511129117	0.0	0.0	0.00046484919745153264
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;	0.0023116152709594393	0.0017928997096724902	0.0005994835218888343	0.0024609663394492905
Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004	0.0	2.037386033718739e-05	0.0	0.000282555394529363
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;Succinivibrionaceae UCG-001	0.0	0.00025467325421484234	0.0	0.0008567808737341974
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Pseudoprevotella	0.0007745102711977503	0.00023429939387765498	0.0	0.0
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group	0.0005123683332538964	0.0007130851118015586	0.0	0.00034635822555212234
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Weeksella	0.0054215718983842524	0.0009779452961849947	0.0	0.022485940590449626
Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus	0.00016681759687336162	0.00012224316202312434	0.0007993113625184456	0.005897204524532188
Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Flaviflexus	0.0008817501549020542	0.0	0.0	0.0005924548594970514
Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;	0.002037557790381774	0.0007436459023073397	0.0	0.0023698194379882056
Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Nocardiaceae;Millisia	0.0	0.0001833647430346865	0.00035354156419085096	0.0
Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;[Eubacterium] siraeum group	0.0	0.00011205623185453064	0.0	0.00020052318321438662
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomataceae;	0.0	0.0003157948352264045	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia	0.002943139030551451	0.0004074772067437478	0.0010913674372848008	0.00022786725365271207
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium	0.0	7.130851118015586e-05	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Brumimicrobium	0.0	0.0	0.0	0.00038281698613655627
Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;;	0.0	0.0	0.00012297097884899163	0.0
Bacteria;Abditibacteriota;Abditibacteriia;Abditibacteriales;Abditibacteriaceae;Abditibacterium	0.00030980410847910016	0.0	7.685686178061978e-05	2.7344070438325448e-05
Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium	0.04947333301558553	0.0075383283247593335	0.04977250368912937	0.015048353431225105
Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter	0.002132882131452266	0.0008964498548362451	0.0	0.0006015695496431599
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.016062151470377962	0.008363469668415424	0.000999139203148057	0.0077474866241922105
Bacteria;Pseudomonadota;Alphaproteobacteria;Incertae Sedis;Incertae Sedis;Hypericibacter	0.0	0.0	0.00018445646827348745	0.0
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Extibacter	0.009937562556598828	0.011287118626801814	0.0007070831283817019	0.004110725255894926
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;	0.0	0.0	0.0	0.0006653723806659193
Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas	0.001120061007578285	0.005154586665308409	0.0	0.007783945384776644
Bacteria;;;;;	0.0003574662790143463	0.0020577598940559262	0.00866945400885391	0.0005924548594970514
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter	0.0005242838758877079	0.0006519635307899965	0.0	0.0
Bacteria;Patescibacteria;ABY1;Candidatus Falkowbacteria;;	0.0	0.0	4.611411706837186e-05	0.0
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter	0.0003217196511129117	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;RF39;;	0.0008936656975358657	0.0017521519889981154	0.0	0.0011211068879713433
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Myroides	0.01504933034650398	0.01993582233993786	0.0	0.005833401693509429
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Fermentimonas	0.0	0.0	0.0	0.00030078477482157996
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter	0.0	3.0560790505781086e-05	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Pseudochrobactrum	0.0017635003098041085	0.00032598176539499823	0.0	0.00162241484600731
Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;	0.0	0.0	0.0	1.8229380292216965e-05
